time,tasmin_day_CCSM4_rcp45
2007-03-05 00:00:00+00:00,273.9052734375
2007-03-06 00:00:00+00:00,273.7162170410156
2007-03-07 00:00:00+00:00,272.2506408691406
2007-03-08 00:00:00+00:00,271.6744079589844
2007-03-09 00:00:00+00:00,273.61285400390625
2007-03-10 00:00:00+00:00,273.4410400390625
2007-03-11 00:00:00+00:00,276.7805480957031
2007-03-12 00:00:00+00:00,275.7278747558594
2007-03-13 00:00:00+00:00,272.4173583984375
2007-03-14 00:00:00+00:00,276.6151123046875
2007-03-15 00:00:00+00:00,278.04876708984375
2007-03-16 00:00:00+00:00,275.9183349609375
2007-03-17 00:00:00+00:00,275.78948974609375
2007-03-18 00:00:00+00:00,276.0392761230469
2007-03-19 00:00:00+00:00,273.3932189941406
2007-03-20 00:00:00+00:00,271.74749755859375
2007-03-21 00:00:00+00:00,272.1669006347656
2007-03-22 00:00:00+00:00,273.5060119628906
2007-03-23 00:00:00+00:00,274.973876953125
2007-03-24 00:00:00+00:00,277.4883117675781
2007-03-25 00:00:00+00:00,278.0908508300781
2007-03-26 00:00:00+00:00,279.8003234863281
2007-03-27 00:00:00+00:00,277.5965881347656
2007-03-28 00:00:00+00:00,276.02960205078125
2007-03-29 00:00:00+00:00,274.5677185058594
2007-03-30 00:00:00+00:00,276.6211242675781
2007-03-31 00:00:00+00:00,279.8106994628906
2007-04-01 00:00:00+00:00,280.51568603515625
2007-04-02 00:00:00+00:00,278.0539855957031
2007-04-03 00:00:00+00:00,275.787841796875
2007-04-04 00:00:00+00:00,276.7787780761719
2007-04-05 00:00:00+00:00,278.4983825683594
2007-04-06 00:00:00+00:00,281.8876037597656
2007-04-07 00:00:00+00:00,280.2269592285156
2007-04-08 00:00:00+00:00,281.3283386230469
2007-04-09 00:00:00+00:00,281.0941467285156
2007-04-10 00:00:00+00:00,280.9000244140625
2007-04-11 00:00:00+00:00,282.1293640136719
2007-04-12 00:00:00+00:00,283.265869140625
2007-04-13 00:00:00+00:00,281.1023864746094
2007-04-14 00:00:00+00:00,280.6617431640625
2007-04-15 00:00:00+00:00,277.0877990722656
2007-04-16 00:00:00+00:00,273.93170166015625
2007-04-17 00:00:00+00:00,273.1955871582031
2007-04-18 00:00:00+00:00,273.9868469238281
2007-04-19 00:00:00+00:00,273.65277099609375
2007-04-20 00:00:00+00:00,276.9022521972656
2007-04-21 00:00:00+00:00,276.2987060546875
2007-04-22 00:00:00+00:00,275.5084533691406
2007-04-23 00:00:00+00:00,276.14501953125
2007-04-24 00:00:00+00:00,278.591552734375
2007-04-25 00:00:00+00:00,281.4753723144531
2007-04-26 00:00:00+00:00,283.7377624511719
2007-04-27 00:00:00+00:00,283.0797119140625
2007-04-28 00:00:00+00:00,284.416015625
2007-04-29 00:00:00+00:00,280.46331787109375
2007-04-30 00:00:00+00:00,279.1729431152344
2007-05-01 00:00:00+00:00,279.349609375
2007-05-02 00:00:00+00:00,278.1765441894531
2007-05-03 00:00:00+00:00,276.8680114746094
2007-05-04 00:00:00+00:00,275.0757751464844
2007-05-05 00:00:00+00:00,277.627197265625
2007-05-06 00:00:00+00:00,279.091552734375
2007-05-07 00:00:00+00:00,280.12060546875
2007-05-08 00:00:00+00:00,279.70697021484375
2007-05-09 00:00:00+00:00,280.30865478515625
2007-05-10 00:00:00+00:00,281.7181701660156
2007-05-11 00:00:00+00:00,279.522216796875
2007-05-12 00:00:00+00:00,279.7284851074219
2007-05-13 00:00:00+00:00,280.1828918457031
2007-05-14 00:00:00+00:00,280.583984375
2007-05-15 00:00:00+00:00,280.28509521484375
2007-05-16 00:00:00+00:00,280.69012451171875
2007-05-17 00:00:00+00:00,281.3759460449219
2007-05-18 00:00:00+00:00,279.8163757324219
2007-05-19 00:00:00+00:00,278.7509460449219
2007-05-20 00:00:00+00:00,280.00811767578125
2007-05-21 00:00:00+00:00,280.1264343261719
2007-05-22 00:00:00+00:00,278.7312316894531
2007-05-23 00:00:00+00:00,279.01910400390625
2007-05-24 00:00:00+00:00,279.08074951171875
2007-05-25 00:00:00+00:00,279.0765686035156
2007-05-26 00:00:00+00:00,280.6722717285156
2007-05-27 00:00:00+00:00,280.5920715332031
2007-05-28 00:00:00+00:00,279.69500732421875
2007-05-29 00:00:00+00:00,279.9912414550781
2007-05-30 00:00:00+00:00,280.0527038574219
2007-05-31 00:00:00+00:00,281.7349548339844
2007-06-01 00:00:00+00:00,281.8074035644531
2007-06-02 00:00:00+00:00,281.473388671875
2007-06-03 00:00:00+00:00,282.7149658203125
2007-06-04 00:00:00+00:00,283.780517578125
2007-06-05 00:00:00+00:00,280.4793701171875
2007-06-06 00:00:00+00:00,280.8837585449219
2007-06-07 00:00:00+00:00,282.297119140625
2007-06-08 00:00:00+00:00,282.76165771484375
2007-06-09 00:00:00+00:00,283.7767028808594
2007-06-10 00:00:00+00:00,283.0190124511719
2007-06-11 00:00:00+00:00,282.4170227050781
2007-06-12 00:00:00+00:00,282.76776123046875
2007-06-13 00:00:00+00:00,283.51959228515625
2007-06-14 00:00:00+00:00,284.24725341796875
2007-06-15 00:00:00+00:00,284.00054931640625
2007-06-16 00:00:00+00:00,285.10589599609375
2007-06-17 00:00:00+00:00,283.78924560546875
2007-06-18 00:00:00+00:00,284.0753173828125
2007-06-19 00:00:00+00:00,283.0321350097656
2007-06-20 00:00:00+00:00,283.1559143066406
2007-06-21 00:00:00+00:00,282.5458984375
2007-06-22 00:00:00+00:00,282.8880615234375
2007-06-23 00:00:00+00:00,283.3321533203125
2007-06-24 00:00:00+00:00,282.837890625
2007-06-25 00:00:00+00:00,283.48193359375
2007-06-26 00:00:00+00:00,283.2765808105469
2007-06-27 00:00:00+00:00,284.280029296875
2007-06-28 00:00:00+00:00,286.040771484375
2007-06-29 00:00:00+00:00,286.3428039550781
2007-06-30 00:00:00+00:00,285.5913391113281
2007-07-01 00:00:00+00:00,284.583251953125
2007-07-02 00:00:00+00:00,282.8544616699219
2007-07-03 00:00:00+00:00,283.556396484375
2007-07-04 00:00:00+00:00,283.1296691894531
2007-07-05 00:00:00+00:00,281.9429626464844
2007-07-06 00:00:00+00:00,283.1958923339844
2007-07-07 00:00:00+00:00,284.084228515625
2007-07-08 00:00:00+00:00,285.5638427734375
2007-07-09 00:00:00+00:00,285.6808166503906
2007-07-10 00:00:00+00:00,282.4083557128906
2007-07-11 00:00:00+00:00,282.9882507324219
2007-07-12 00:00:00+00:00,284.15606689453125
2007-07-13 00:00:00+00:00,283.509521484375
2007-07-14 00:00:00+00:00,281.9654541015625
