time,tasmax_day_CCSM4_rcp85
2006-11-13 00:00:00+00:00,289.3023681640625
2006-11-14 00:00:00+00:00,289.4012451171875
2006-11-15 00:00:00+00:00,290.1153564453125
2006-11-16 00:00:00+00:00,289.20660400390625
2006-11-17 00:00:00+00:00,286.03338623046875
2006-11-18 00:00:00+00:00,285.477783203125
2006-11-19 00:00:00+00:00,284.5205993652344
2006-11-20 00:00:00+00:00,287.43804931640625
2006-11-21 00:00:00+00:00,288.9270935058594
2006-11-22 00:00:00+00:00,288.3282165527344
2006-11-23 00:00:00+00:00,288.8264465332031
2006-11-24 00:00:00+00:00,288.95501708984375
2006-11-25 00:00:00+00:00,290.2075500488281
2006-11-26 00:00:00+00:00,292.0134582519531
2006-11-27 00:00:00+00:00,292.76861572265625
2006-11-28 00:00:00+00:00,292.56109619140625
2006-11-29 00:00:00+00:00,291.6603698730469
2006-11-30 00:00:00+00:00,290.76666259765625
2006-12-01 00:00:00+00:00,288.79400634765625
2006-12-02 00:00:00+00:00,289.2845458984375
2006-12-03 00:00:00+00:00,289.7056884765625
2006-12-04 00:00:00+00:00,289.2668151855469
2006-12-05 00:00:00+00:00,290.0537414550781
2006-12-06 00:00:00+00:00,289.9213562011719
2006-12-07 00:00:00+00:00,288.74493408203125
2006-12-08 00:00:00+00:00,289.0039367675781
2006-12-09 00:00:00+00:00,289.51055908203125
2006-12-10 00:00:00+00:00,287.036865234375
2006-12-11 00:00:00+00:00,287.75848388671875
2006-12-12 00:00:00+00:00,289.25799560546875
2006-12-13 00:00:00+00:00,290.5916748046875
2006-12-14 00:00:00+00:00,289.0959167480469
2006-12-15 00:00:00+00:00,287.4776916503906
2006-12-16 00:00:00+00:00,287.26617431640625
2006-12-17 00:00:00+00:00,286.5588073730469
2006-12-18 00:00:00+00:00,288.8591003417969
2006-12-19 00:00:00+00:00,290.92657470703125
2006-12-20 00:00:00+00:00,290.17547607421875
2006-12-21 00:00:00+00:00,287.6002502441406
2006-12-22 00:00:00+00:00,288.751953125
2006-12-23 00:00:00+00:00,288.94451904296875
2006-12-24 00:00:00+00:00,287.28143310546875
2006-12-25 00:00:00+00:00,285.4346618652344
2006-12-26 00:00:00+00:00,288.89788818359375
2006-12-27 00:00:00+00:00,289.65020751953125
2006-12-28 00:00:00+00:00,290.0749206542969
2006-12-29 00:00:00+00:00,291.144775390625
2006-12-30 00:00:00+00:00,289.91766357421875
2006-12-31 00:00:00+00:00,286.9697570800781
2007-01-01 00:00:00+00:00,288.150390625
2007-01-02 00:00:00+00:00,289.27056884765625
2007-01-03 00:00:00+00:00,286.8739318847656
2007-01-04 00:00:00+00:00,287.2259521484375
2007-01-05 00:00:00+00:00,285.81524658203125
2007-01-06 00:00:00+00:00,288.259033203125
2007-01-07 00:00:00+00:00,287.0556640625
2007-01-08 00:00:00+00:00,288.5189514160156
2007-01-09 00:00:00+00:00,289.6152038574219
2007-01-10 00:00:00+00:00,290.3422546386719
2007-01-11 00:00:00+00:00,289.2103576660156
2007-01-12 00:00:00+00:00,290.0282287597656
2007-01-13 00:00:00+00:00,288.6416015625
2007-01-14 00:00:00+00:00,289.0513610839844
2007-01-15 00:00:00+00:00,291.5406799316406
2007-01-16 00:00:00+00:00,288.9967956542969
2007-01-17 00:00:00+00:00,287.7489013671875
2007-01-18 00:00:00+00:00,287.1075439453125
2007-01-19 00:00:00+00:00,284.1177062988281
2007-01-20 00:00:00+00:00,285.62548828125
2007-01-21 00:00:00+00:00,286.24871826171875
2007-01-22 00:00:00+00:00,285.8399658203125
2007-01-23 00:00:00+00:00,289.1381530761719
2007-01-24 00:00:00+00:00,288.5169677734375
2007-01-25 00:00:00+00:00,288.35992431640625
2007-01-26 00:00:00+00:00,288.7920227050781
2007-01-27 00:00:00+00:00,289.267822265625
2007-01-28 00:00:00+00:00,290.3044738769531
2007-01-29 00:00:00+00:00,292.40655517578125
2007-01-30 00:00:00+00:00,292.6412048339844
2007-01-31 00:00:00+00:00,295.1251525878906
2007-02-01 00:00:00+00:00,292.7370300292969
2007-02-02 00:00:00+00:00,291.2243957519531
2007-02-03 00:00:00+00:00,290.41192626953125
2007-02-04 00:00:00+00:00,291.8017883300781
2007-02-05 00:00:00+00:00,290.8132019042969
2007-02-06 00:00:00+00:00,289.81256103515625
2007-02-07 00:00:00+00:00,286.9610900878906
2007-02-08 00:00:00+00:00,287.00762939453125
2007-02-09 00:00:00+00:00,288.21075439453125
2007-02-10 00:00:00+00:00,291.0459289550781
2007-02-11 00:00:00+00:00,289.9820556640625
2007-02-12 00:00:00+00:00,290.544677734375
2007-02-13 00:00:00+00:00,290.3763732910156
2007-02-14 00:00:00+00:00,293.0538635253906
2007-02-15 00:00:00+00:00,291.7141418457031
2007-02-16 00:00:00+00:00,290.0927429199219
2007-02-17 00:00:00+00:00,289.7705078125
2007-02-18 00:00:00+00:00,286.28228759765625
2007-02-19 00:00:00+00:00,287.8865966796875
2007-02-20 00:00:00+00:00,287.741455078125
2007-02-21 00:00:00+00:00,286.46746826171875
2007-02-22 00:00:00+00:00,285.0574035644531
2007-02-23 00:00:00+00:00,284.38427734375
2007-02-24 00:00:00+00:00,287.3973693847656
2007-02-25 00:00:00+00:00,288.8802185058594
2007-02-26 00:00:00+00:00,288.685546875
2007-02-27 00:00:00+00:00,291.53106689453125
2007-02-28 00:00:00+00:00,292.3635559082031
2007-03-01 00:00:00+00:00,290.44927978515625
2007-03-02 00:00:00+00:00,288.3763427734375
2007-03-03 00:00:00+00:00,284.216796875
2007-03-04 00:00:00+00:00,286.1579284667969
2007-03-05 00:00:00+00:00,289.1271667480469
2007-03-06 00:00:00+00:00,290.3499755859375
2007-03-07 00:00:00+00:00,288.1510314941406
2007-03-08 00:00:00+00:00,286.9171142578125
2007-03-09 00:00:00+00:00,285.0045166015625
2007-03-10 00:00:00+00:00,286.9467468261719
2007-03-11 00:00:00+00:00,287.8740539550781
2007-03-12 00:00:00+00:00,287.8445129394531
2007-03-13 00:00:00+00:00,287.72625732421875
2007-03-14 00:00:00+00:00,286.14215087890625
2007-03-15 00:00:00+00:00,287.7321472167969
2007-03-16 00:00:00+00:00,289.2527160644531
2007-03-17 00:00:00+00:00,289.59320068359375
2007-03-18 00:00:00+00:00,292.3363342285156
2007-03-19 00:00:00+00:00,293.460693359375
2007-03-20 00:00:00+00:00,292.3235778808594
2007-03-21 00:00:00+00:00,289.92144775390625
2007-03-22 00:00:00+00:00,289.73834228515625
2007-03-23 00:00:00+00:00,290.6539306640625
2007-03-24 00:00:00+00:00,291.150146484375
